79,7,-686.704,-680.411,6.293,TRUE,2025-03-28 10:44:34
80,8,-638.491,-628.906,9.585,TRUE,2025-03-28 10:44:34
81,9,0.000,0.000,0.000,FALSE,2025-03-28 10:44:35
82,10,-650.391,-647.606,2.785,TRUE,2025-03-28 10:44:35
83,11,-631.402,-629.593,1.809,TRUE,2025-03-28 10:44:36
84,12,-651.729,-649.450,2.279,TRUE,2025-03-28 10:44:36
85,13,-669.633,-666.414,3.219,TRUE,2025-03-28 10:44:37
86,14,-566.479,-561.125,5.353,FALSE,2025-03-28 10:44:37
87,15,-659.541,-657.010,2.532,TRUE,2025-03-28 10:44:38
88,16,-666.124,-662.869,3.255,TRUE,2025-03-28 10:44:38
89,17,-664.533,-662.001,2.532,TRUE,2025-03-28 10:44:39
90,18,-693.178,-689.200,3.979,TRUE,2025-03-28 10:44:39
91,19,-680.483,-677.734,2.749,TRUE,2025-03-28 10:44:40
92,20,-693.612,-691.153,2.459,TRUE,2025-03-28 10:44:40
93,21,-0.253,-0.253,0.000,FALSE,2025-03-28 10:44:41
94,22,-672.056,-668.656,3.400,TRUE,2025-03-28 10:44:41
95,23,-698.134,-693.576,4.557,TRUE,2025-03-28 10:44:41
96,24,-685.004,-678.168,6.836,TRUE,2025-03-28 10:44:42
97,25,-663.014,-658.818,4.196,TRUE,2025-03-28 10:44:42
98,1,-516.819,-502.387,14.431,FALSE,2025-03-28 10:44:43
99,2,-650.174,-647.569,2.604,TRUE,2025-03-28 10:44:43
100,3,-683.449,-680.736,2.713,TRUE,2025-03-28 10:44:44
101,4,-653.718,-650.535,3.183,TRUE,2025-03-28 10:44:44
102,5,-632.198,-628.581,3.617,TRUE,2025-03-28 10:44:45
103,6,-682.255,-679.904,2.351,TRUE,2025-03-28 10:44:45
104,7,-680.628,-677.300,3.328,TRUE,2025-03-28 10:44:46
105,8,-640.480,-633.970,6.510,TRUE,2025-03-28 10:44:46
106,9,0.000,0.000,0.000,FALSE,2025-03-28 10:44:47
107,10,-651.801,-648.401,3.400,TRUE,2025-03-28 10:44:47
108,11,-644.640,-642.470,2.170,TRUE,2025-03-28 10:44:48
109,12,-644.567,-642.253,2.315,TRUE,2025-03-28 10:44:48
110,13,-667.354,-663.737,3.617,TRUE,2025-03-28 10:44:49
111,14,-570.783,-563.657,7.125,FALSE,2025-03-28 10:44:49
112,15,-665.292,-661.856,3.436,TRUE,2025-03-28 10:44:50
113,16,-667.716,-665.979,1.736,TRUE,2025-03-28 10:44:50
114,17,-666.233,-664.496,1.736,TRUE,2025-03-28 10:44:51
115,18,-690.864,-685.619,5.245,TRUE,2025-03-28 10:44:51
116,19,-676.288,-672.960,3.328,TRUE,2025-03-28 10:44:52
117,20,-697.700,-694.047,3.653,TRUE,2025-03-28 10:44:52
118,21,-0.253,-0.253,0.000,FALSE,2025-03-28 10:44:53
119,22,-677.011,-672.743,4.268,TRUE,2025-03-28 10:44:53
120,23,-685.402,-683.449,1.953,TRUE,2025-03-28 10:44:54
121,24,-686.270,-681.930,4.340,TRUE,2025-03-28 10:44:54
122,25,-665.365,-658.963,6.402,TRUE,2025-03-28 10:44:55
123,1,-516.529,-498.626,17.904,FALSE,2025-03-28 10:44:55
124,2,-653.935,-650.354,3.581,TRUE,2025-03-28 10:44:56
125,3,-682.581,-679.145,3.436,TRUE,2025-03-28 10:44:56
126,4,-661.278,-657.625,3.653,TRUE,2025-03-28 10:44:57
127,5,-641.131,-637.189,3.942,TRUE,2025-03-28 10:44:57
128,6,-673.864,-670.500,3.364,TRUE,2025-03-28 10:44:58
129,7,-677.120,-673.141,3.979,TRUE,2025-03-28 10:44:58
130,8,-633.210,-627.170,6.040,TRUE,2025-03-28 10:44:59
131,9,0.000,0.000,0.000,FALSE,2025-03-28 10:44:59
132,10,-649.920,-645.508,4.413,TRUE,2025-03-28 10:45:00
133,11,-649.414,-646.448,2.966,TRUE,2025-03-28 10:45:00
134,12,-648.618,-645.689,2.930,TRUE,2025-03-28 10:45:01
135,13,-671.405,-668.584,2.821,TRUE,2025-03-28 10:45:01
136,14,-562.934,-558.485,4.449,FALSE,2025-03-28 10:45:02
137,15,-655.527,-653.718,1.808,TRUE,2025-03-28 10:45:02
138,16,-669.524,-667.462,2.062,TRUE,2025-03-28 10:45:03
139,17,-672.743,-670.826,1.917,TRUE,2025-03-28 10:45:03
140,18,-692.057,-689.164,2.894,TRUE,2025-03-28 10:45:03
141,19,-673.611,-671.803,1.808,TRUE,2025-03-28 10:45:04
142,20,-688.766,-686.487,2.279,TRUE,2025-03-28 10:45:05
143,21,-0.289,-0.253,0.036,FALSE,2025-03-28 10:45:05
144,22,-667.318,-661.856,5.462,TRUE,2025-03-28 10:45:05
145,23,-695.457,-693.178,2.279,TRUE,2025-03-28 10:45:06
146,24,-683.558,-678.675,4.883,TRUE,2025-03-28 10:45:06
147,25,-654.297,-651.186,3.111,TRUE,2025-03-28 10:45:07
148,1,-511.863,-501.121,10.742,FALSE,2025-03-28 10:45:07
149,2,-650.029,-648.293,1.736,TRUE,2025-03-28 10:45:08
150,3,-695.276,-690.249,5.027,TRUE,2025-03-28 10:45:08
151,4,-657.371,-652.705,4.666,TRUE,2025-03-28 10:45:09
152,5,-640.119,-635.380,4.738,TRUE,2025-03-28 10:45:09
153,6,-679.036,-674.624,4.413,TRUE,2025-03-28 10:45:10
154,7,-688.115,-683.051,5.064,TRUE,2025-03-28 10:45:10
155,8,-637.948,-631.112,6.836,TRUE,2025-03-28 10:45:11
156,9,0.000,0.000,0.000,FALSE,2025-03-28 10:45:11
157,10,-649.269,-646.846,2.423,TRUE,2025-03-28 10:45:12
158,11,-641.095,-639.468,1.628,TRUE,2025-03-28 10:45:12
159,12,-643.880,-642.180,1.700,TRUE,2025-03-28 10:45:13
160,13,-669.850,-666.847,3.002,TRUE,2025-03-28 10:45:13
161,14,-566.768,-561.560,5.208,FALSE,2025-03-28 10:45:14
162,15,-658.565,-656.395,2.170,TRUE,2025-03-28 10:45:14
163,16,-672.707,-669.958,2.749,TRUE,2025-03-28 10:45:15
164,17,-674.660,-672.454,2.206,TRUE,2025-03-28 10:45:15
165,18,-693.685,-690.538,3.147,TRUE,2025-03-28 10:45:16
166,19,-671.803,-669.813,1.989,TRUE,2025-03-28 10:45:16
167,20,-692.311,-689.742,2.568,TRUE,2025-03-28 10:45:16
168,21,-0.217,-0.253,-0.036,FALSE,2025-03-28 10:45:17
169,22,-677.445,-674.443,3.002,TRUE,2025-03-28 10:45:18
170,23,-696.144,-692.998,3.147,TRUE,2025-03-28 10:45:18
171,24,-679.977,-674.045,5.932,TRUE,2025-03-28 10:45:19
172,25,-659.614,-655.888,3.725,TRUE,2025-03-28 10:45:19
173,1,-513.057,-500.289,12.768,FALSE,2025-03-28 10:45:19
174,2,-656.648,-654.478,2.170,TRUE,2025-03-28 10:45:20
175,3,-683.377,-680.917,2.459,TRUE,2025-03-28 10:45:21
176,4,-651.946,-648.871,3.074,TRUE,2025-03-28 10:45:21
177,5,-642.795,-636.466,6.330,TRUE,2025-03-28 10:45:21
178,6,-673.683,-670.573,3.111,TRUE,2025-03-28 10:45:22
179,7,-688.260,-681.170,7.089,TRUE,2025-03-28 10:45:22
180,8,-639.468,-631.800,7.668,TRUE,2025-03-28 10:45:23
181,9,0.000,0.000,0.000,FALSE,2025-03-28 10:45:23
182,10,-656.648,-653.501,3.147,TRUE,2025-03-28 10:45:24
183,11,-643.121,-641.131,1.989,TRUE,2025-03-28 10:45:24
184,12,-645.255,-643.265,1.989,TRUE,2025-03-28 10:45:25
185,13,-672.490,-669.198,3.291,TRUE,2025-03-28 10:45:25
186,14,-568.793,-562.464,6.330,FALSE,2025-03-28 10:45:26
187,15,-661.820,-658.854,2.966,TRUE,2025-03-28 10:45:26
188,16,-670.500,-666.594,3.906,TRUE,2025-03-28 10:45:27
189,24,-681.568,-673.792,7.776,TRUE,2025-03-28 10:45:31
190,24,-681.568,-673.792,7.776,TRUE,2025-03-28 10:45:31
191,24,-681.568,-673.792,7.776,TRUE,2025-03-28 10:45:31
192,24,-681.568,-673.792,7.776,TRUE,2025-03-28 10:45:31
193,24,-681.568,-673.792,7.776,TRUE,2025-03-28 10:45:31
194,24,-681.568,-673.792,7.776,TRUE,2025-03-28 10:45:31
195,24,-681.568,-673.792,7.776,TRUE,2025-03-28 10:45:31
196,24,-681.568,-673.792,7.776,TRUE,2025-03-28 10:45:31
197,25,-659.324,-654.803,4.521,TRUE,2025-03-28 10:45:32
198,2,-644.965,-642.144,2.821,TRUE,2025-03-28 10:45:32
199,3,-681.641,-678.819,2.821,TRUE,2025-03-28 10:45:33
200,4,-660.988,-657.552,3.436,TRUE,2025-03-28 10:45:33
201,5,-632.125,-628.508,3.617,TRUE,2025-03-28 10:45:34
202,6,-686.777,-683.377,3.400,TRUE,2025-03-28 10:45:34
203,7,-679.145,-675.854,3.291,TRUE,2025-03-28 10:45:35
204,8,-637.008,-632.053,4.955,TRUE,2025-03-28 10:45:35
205,9,0.000,0.000,0.000,FALSE,2025-03-28 10:45:36
206,10,-650.825,-646.810,4.015,TRUE,2025-03-28 10:45:36
207,11,-633.066,-630.642,2.423,TRUE,2025-03-28 10:45:37
208,12,-647.533,-645.146,2.387,TRUE,2025-03-28 10:45:37
209,13,-666.269,-662.218,4.051,TRUE,2025-03-28 10:45:38
210,14,-561.596,-557.689,3.906,FALSE,2025-03-28 10:45:38
211,15,-662.290,-660.590,1.700,TRUE,2025-03-28 10:45:38
212,16,-675.094,-673.177,1.917,TRUE,2025-03-28 10:45:39
213,17,-664.714,-663.014,1.700,TRUE,2025-03-28 10:45:39
214,18,-691.442,-688.983,2.459,TRUE,2025-03-28 10:45:40
215,19,-681.822,-677.698,4.123,TRUE,2025-03-28 10:45:40
216,20,-701.425,-697.157,4.268,TRUE,2025-03-28 10:45:41
217,21,-0.253,-0.289,-0.036,FALSE,2025-03-28 10:45:41
218,22,-671.694,-667.282,4.413,TRUE,2025-03-28 10:45:42
219,23,-694.517,-692.455,2.062,TRUE,2025-03-28 10:45:42
220,24,-678.096,-673.611,4.485,TRUE,2025-03-28 10:45:43
221,25,-657.010,-654.080,2.930,TRUE,2025-03-28 10:45:43
222,1,-519.314,-498.445,20.869,FALSE,2025-03-28 10:45:44
223,2,-652.525,-648.040,4.485,TRUE,2025-03-28 10:45:44
224,3,-684.570,-680.990,3.581,TRUE,2025-03-28 10:45:45
225,4,-654.044,-650.029,4.015,TRUE,2025-03-28 10:45:45
226,5,-643.338,-639.395,3.942,TRUE,2025-03-28 10:45:46
227,6,-681.966,-678.024,3.942,TRUE,2025-03-28 10:45:46
228,7,-686.704,-682.726,3.979,TRUE,2025-03-28 10:45:47
229,8,-640.299,-635.127,5.172,TRUE,2025-03-28 10:45:47
230,9,0.000,0.000,0.000,FALSE,2025-03-28 10:45:48
231,10,-651.874,-649.631,2.242,TRUE,2025-03-28 10:45:48
232,11,-638.853,-637.297,1.555,TRUE,2025-03-28 10:45:49
233,12,-644.784,-643.229,1.555,TRUE,2025-03-28 10:45:49
234,13,-672.128,-669.235,2.894,TRUE,2025-03-28 10:45:50
235,14,-561.741,-556.930,4.811,FALSE,2025-03-28 10:45:50
236,15,-660.880,-658.890,1.989,TRUE,2025-03-28 10:45:51
237,16,-672.562,-670.175,2.387,TRUE,2025-03-28 10:45:51
238,17,-669.958,-668.005,1.953,TRUE,2025-03-28 10:45:52
239,18,-691.949,-689.417,2.532,TRUE,2025-03-28 10:45:52
240,19,-682.545,-680.809,1.736,TRUE,2025-03-28 10:45:53
241,20,-701.931,-699.400,2.532,TRUE,2025-03-28 10:45:53
242,21,-0.253,-0.289,-0.036,FALSE,2025-03-28 10:45:54
243,22,-674.877,-668.584,6.293,TRUE,2025-03-28 10:45:54
244,23,-687.717,-685.185,2.532,TRUE,2025-03-28 10:45:55
245,24,-675.022,-669.994,5.027,TRUE,2025-03-28 10:45:55
246,25,-659.469,-656.214,3.255,TRUE,2025-03-28 10:45:56
247,1,-509.585,-498.372,11.212,FALSE,2025-03-28 10:45:56
248,2,-651.801,-649.920,1.881,TRUE,2025-03-28 10:45:57
249,3,-683.594,-681.170,2.423,TRUE,2025-03-28 10:45:57
250,4,-654.225,-648.763,5.462,TRUE,2025-03-28 10:45:57
251,5,-641.385,-636.466,4.919,TRUE,2025-03-28 10:45:58
252,6,-684.462,-679.615,4.847,TRUE,2025-03-28 10:45:58
253,7,-685.764,-680.592,5.172,TRUE,2025-03-28 10:45:59
254,8,-642.470,-636.285,6.185,TRUE,2025-03-28 10:45:59
255,9,0.000,0.000,0.000,FALSE,2025-03-28 10:46:00
256,10,-647.931,-645.110,2.821,TRUE,2025-03-28 10:46:00
257,11,-646.014,-644.242,1.772,TRUE,2025-03-28 10:46:01
258,12,-648.112,-646.376,1.736,TRUE,2025-03-28 10:46:01
259,13,-670.537,-667.426,3.111,TRUE,2025-03-28 10:46:02
260,14,-571.036,-565.104,5.932,FALSE,2025-03-28 10:46:02
261,15,-661.386,-658.854,2.532,TRUE,2025-03-28 10:46:03
262,16,-670.898,-667.860,3.038,TRUE,2025-03-28 10:46:03
263,17,-673.250,-670.645,2.604,TRUE,2025-03-28 10:46:04
264,18,-687.138,-684.317,2.821,TRUE,2025-03-28 10:46:04
265,19,-679.977,-678.024,1.953,TRUE,2025-03-28 10:46:05
266,20,-701.136,-698.351,2.785,TRUE,2025-03-28 10:46:05
267,21,-0.253,-0.289,-0.036,FALSE,2025-03-28 10:46:06
268,22,-664.786,-661.856,2.930,TRUE,2025-03-28 10:46:06
269,23,-695.674,-692.021,3.653,TRUE,2025-03-28 10:46:07
270,24,-675.492,-669.162,6.330,TRUE,2025-03-28 10:46:07
271,25,-658.565,-654.622,3.942,TRUE,2025-03-28 10:46:08
272,1,-516.095,-502.821,13.274,FALSE,2025-03-28 10:46:08
273,2,-645.906,-643.591,2.315,TRUE,2025-03-28 10:46:09
274,3,-684.172,-681.604,2.568,TRUE,2025-03-28 10:46:09
275,4,-651.367,-648.184,3.183,TRUE,2025-03-28 10:46:10
276,5,-643.772,-640.263,3.508,TRUE,2025-03-28 10:46:10
277,6,-677.083,-674.190,2.894,TRUE,2025-03-28 10:46:11
278,7,-687.717,-680.194,7.523,TRUE,2025-03-28 10:46:11
279,8,-629.304,-622.034,7.270,TRUE,2025-03-28 10:46:12
280,9,0.000,0.000,0.000,FALSE,2025-03-28 10:46:12
281,10,-654.550,-651.005,3.545,TRUE,2025-03-28 10:46:13
282,11,-633.464,-631.257,2.206,TRUE,2025-03-28 10:46:13
283,12,-646.701,-644.531,2.170,TRUE,2025-03-28 10:46:14
284,13,-673.394,-669.596,3.798,TRUE,2025-03-28 10:46:14
285,14,-567.455,-559.751,7.704,FALSE,2025-03-28 10:46:15
286,15,-652.489,-650.969,1.519,TRUE,2025-03-28 10:46:15
287,16,-671.007,-669.271,1.736,TRUE,2025-03-28 10:46:16
288,17,-672.164,-670.537,1.628,TRUE,2025-03-28 10:46:16
289,18,-691.117,-686.849,4.268,TRUE,2025-03-28 10:46:17
290,19,-680.773,-678.132,2.640,TRUE,2025-03-28 10:46:17
291,20,-696.723,-693.323,3.400,TRUE,2025-03-28 10:46:17
292,21,-0.289,-0.289,0.000,FALSE,2025-03-28 10:46:18
293,22,-675.926,-672.237,3.689,TRUE,2025-03-28 10:46:18
294,23,-687.102,-685.221,1.881,TRUE,2025-03-28 10:46:19
295,24,-677.264,-673.141,4.123,TRUE,2025-03-28 10:46:19
296,25,-664.171,-658.529,5.642,TRUE,2025-03-28 10:46:20
297,1,-515.010,-498.517,16.493,FALSE,2025-03-28 10:46:20
298,2,-651.259,-648.004,3.255,TRUE,2025-03-28 10:46:21
299,3,-676.288,-673.213,3.074,TRUE,2025-03-28 10:46:21
300,4,-658.818,-655.165,3.653,TRUE,2025-03-28 10:46:22
301,5,-642.831,-639.106,3.725,TRUE,2025-03-28 10:46:22
302,6,-683.449,-680.230,3.219,TRUE,2025-03-28 10:46:23
303,7,-685.475,-682.039,3.436,TRUE,2025-03-28 10:46:23
304,8,-640.842,-636.393,4.449,TRUE,2025-03-28 10:46:24
305,9,0.000,0.000,0.000,FALSE,2025-03-28 10:46:24
306,10,-655.888,-650.825,5.064,TRUE,2025-03-28 10:46:25
307,11,-645.074,-643.663,1.411,TRUE,2025-03-28 10:46:25
308,12,-642.940,-641.529,1.411,TRUE,2025-03-28 10:46:26
309,13,-666.847,-664.063,2.785,TRUE,2025-03-28 10:46:26
310,14,-564.381,-559.932,4.449,FALSE,2025-03-28 10:46:27
311,15,-651.657,-649.812,1.845,TRUE,2025-03-28 10:46:27
312,16,-673.213,-670.935,2.279,TRUE,2025-03-28 10:46:28
313,17,-664.352,-662.543,1.809,TRUE,2025-03-28 10:46:28
314,18,-689.055,-686.596,2.459,TRUE,2025-03-28 10:46:29
315,19,-677.083,-675.492,1.591,TRUE,2025-03-28 10:46:29
316,20,-693.178,-687.934,5.245,TRUE,2025-03-28 10:46:30
317,21,-0.253,-0.289,-0.036,FALSE,2025-03-28 10:46:30
318,22,-682.292,-677.228,5.064,TRUE,2025-03-28 10:46:31
319,23,-684.570,-682.400,2.170,TRUE,2025-03-28 10:46:31
320,24,-673.213,-668.584,4.630,TRUE,2025-03-28 10:46:32
321,25,-653.031,-650.065,2.966,TRUE,2025-03-28 10:46:32
322,1,-516.782,-506.510,10.272,FALSE,2025-03-28 10:46:33
323,2,-649.161,-641.963,7.198,TRUE,2025-03-28 10:46:33
324,3,-685.655,-681.424,4.232,TRUE,2025-03-28 10:46:34
325,4,-651.512,-647.172,4.340,TRUE,2025-03-28 10:46:34
326,5,-640.661,-636.249,4.413,TRUE,2025-03-28 10:46:35
327,6,-680.773,-677.228,3.545,TRUE,2025-03-28 10:46:35
328,7,-676.288,-671.875,4.413,TRUE,2025-03-28 10:46:36
329,8,-633.246,-628.689,4.557,TRUE,2025-03-28 10:46:36
330,9,0.000,0.000,0.000,FALSE,2025-03-28 10:46:37
331,10,-651.982,-649.414,2.568,TRUE,2025-03-28 10:46:37
332,11,-641.674,-639.974,1.700,TRUE,2025-03-28 10:46:37
333,12,-643.410,-641.819,1.591,TRUE,2025-03-28 10:46:38
334,13,-672.707,-669.633,3.074,TRUE,2025-03-28 10:46:39
335,14,-563.657,-558.304,5.353,FALSE,2025-03-28 10:46:39
336,15,-665.184,-662.833,2.351,TRUE,2025-03-28 10:46:39
337,16,-665.943,-662.905,3.038,TRUE,2025-03-28 10:46:40
338,17,-665.292,-663.014,2.279,TRUE,2025-03-28 10:46:40
339,18,-692.347,-689.706,2.640,TRUE,2025-03-28 10:46:41
340,19,-672.345,-670.609,1.736,TRUE,2025-03-28 10:46:41
341,20,-693.142,-690.611,2.532,TRUE,2025-03-28 10:46:42
342,21,-0.253,-0.253,0.000,FALSE,2025-03-28 10:46:42
343,22,-679.868,-677.120,2.749,TRUE,2025-03-28 10:46:43
344,23,-688.368,-685.583,2.785,TRUE,2025-03-28 10:46:43
345,24,-682.075,-676.505,5.570,TRUE,2025-03-28 10:46:44
346,25,-658.167,-654.731,3.436,TRUE,2025-03-28 10:46:44
347,1,-513.057,-501.049,12.008,FALSE,2025-03-28 10:46:45
348,2,-654.514,-652.597,1.917,TRUE,2025-03-28 10:46:45
349,3,-686.704,-684.281,2.423,TRUE,2025-03-28 10:46:46
350,4,-654.008,-650.897,3.111,TRUE,2025-03-28 10:46:46
351,5,-645.833,-640.263,5.570,TRUE,2025-03-28 10:46:47
352,6,-681.026,-675.890,5.136,TRUE,2025-03-28 10:46:47
353,7,-692.274,-686.596,5.678,TRUE,2025-03-28 10:46:48
354,8,-639.685,-633.861,5.823,TRUE,2025-03-28 10:46:48
355,9,0.000,0.000,0.000,FALSE,2025-03-28 10:46:49
356,10,-657.480,-654.116,3.364,TRUE,2025-03-28 10:46:49
357,11,-635.019,-632.885,2.134,TRUE,2025-03-28 10:46:50
358,12,-647.316,-645.363,1.953,TRUE,2025-03-28 10:46:50
359,13,-671.477,-667.933,3.545,TRUE,2025-03-28 10:46:51
360,14,-567.130,-560.004,7.125,FALSE,2025-03-28 10:46:51
361,15,-660.626,-659.144,1.483,TRUE,2025-03-28 10:46:52
362,16,-662.905,-661.278,1.628,TRUE,2025-03-28 10:46:52
363,24,-679.507,-672.345,7.161,TRUE,2025-03-28 10:46:56
364,24,-679.507,-672.345,7.161,TRUE,2025-03-28 10:46:56
365,24,-679.507,-672.345,7.161,TRUE,2025-03-28 10:46:56
366,24,-679.507,-672.345,7.161,TRUE,2025-03-28 10:46:56
367,24,-679.507,-672.345,7.161,TRUE,2025-03-28 10:46:56
368,24,-679.507,-672.345,7.161,TRUE,2025-03-28 10:46:56
369,24,-679.507,-672.345,7.161,TRUE,2025-03-28 10:46:56
370,24,-679.507,-672.345,7.161,TRUE,2025-03-28 10:46:56
371,1,-515.661,-500.977,14.685,FALSE,2025-03-28 10:46:57
372,2,-655.924,-653.429,2.496,TRUE,2025-03-28 10:46:57
373,3,-686.560,-684.136,2.423,TRUE,2025-03-28 10:46:58
374,4,-656.359,-652.922,3.436,TRUE,2025-03-28 10:46:58
375,5,-639.757,-636.249,3.508,TRUE,2025-03-28 10:46:59
376,6,-680.736,-678.205,2.532,TRUE,2025-03-28 10:47:00
377,7,-678.132,-675.058,3.074,TRUE,2025-03-28 10:47:00
378,8,-641.385,-633.066,8.319,TRUE,2025-03-28 10:47:00
379,9,0.000,0.000,0.000,FALSE,2025-03-28 10:47:01
380,10,-653.501,-649.089,4.413,TRUE,2025-03-28 10:47:01
381,11,-641.023,-638.129,2.894,TRUE,2025-03-28 10:47:02
382,12,-648.835,-647.497,1.338,TRUE,2025-03-28 10:47:02
383,13,-677.192,-674.371,2.821,TRUE,2025-03-28 10:47:03
384,14,-553.422,-549.298,4.123,FALSE,2025-03-28 10:47:03
385,15,-660.735,-658.999,1.736,TRUE,2025-03-28 10:47:04
386,16,-664.243,-662.326,1.917,TRUE,2025-03-28 10:47:04
387,17,-663.448,-661.675,1.772,TRUE,2025-03-28 10:47:05
388,18,-696.506,-694.517,1.989,TRUE,2025-03-28 10:47:05
389,19,-675.275,-671.984,3.291,TRUE,2025-03-28 10:47:06
390,20,-696.036,-692.347,3.689,TRUE,2025-03-28 10:47:06
