时间,最高值,最低值,TRUE/FALSE,压强差值,匹配压强值,腔体编号,压强值_1,压强值_2,压强值_3,压强值_4,压强值_5,压强值_6,压强值_7,压强值_8,压强值_9,压强值_10,压强值_11,压强值_12,压强值_13,压强值_14,压强值_15,压强值_16,压强值_17,压强值_18,压强值_19,压强值_20,压强值_21,压强值_22,压强值_23,压强值_24,压强值_25,压强值_26,压强值_27,压强值_28,压强值_29,压强值_30,压强值_31,压强值_32,压强值_33,压强值_34,压强值_35,压强值_36,压强值_37,压强值_38,压强值_39
2025-03-28 10:48:07,-693.432,-690.791,True,2.64,-693.43,20,-692.27,-692.27,-692.27,-692.27,-692.27,-691.91,-691.91,-691.91,-691.91,-691.55,-691.55,-691.55,-691.55,-691.3,-691.3,-691.3,-691.3,-691.3,-691.3,-691.01,-691.01,-691.01,-691.01,-691.01,-690.79,-690.79,-690.79,-690.79,-138.64,-138.64,-138.64,-138.64,-138.64,-1.66,-1.66,-1.66,-1.66,-1.66,-3.36
2025-03-28 10:48:08,-0.289,-0.289,False,0.0,-0.29,21,-0.29,-0.29,-0.29,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.18,-0.18,-0.18,-0.18,-0.18,-21.3,-21.3,-21.3,-21.3,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25
2025-03-28 10:48:08,-681.568,-674.624,True,6.944,-681.57,22,-681.57,-677.23,-677.23,-677.23,-677.23,-676.14,-676.14,-676.14,-676.14,-676.14,-675.64,-675.64,-675.64,-675.64,-675.64,-675.64,-675.27,-675.27,-675.27,-675.27,-675.06,-675.06,-675.06,-675.06,-675.06,-675.06,-674.84,-674.84,-674.84,-674.84,-674.73,-674.73,-674.73,-674.73,-674.62,-674.62,-674.62,-674.62,-674.62
2025-03-28 10:48:09,-690.249,-687.609,True,2.64,-690.25,23,-689.16,-689.16,-688.69,-688.69,-688.69,-688.69,-688.69,-688.4,-688.4,-688.4,-688.4,-688.4,-688.15,-688.15,-688.15,-688.15,-688.01,-688.01,-688.01,-688.01,-688.01,-687.86,-687.86,-687.86,-687.86,-687.72,-687.72,-687.72,-687.72,-687.72,-687.72,-687.61,-687.61,-687.61,-687.61,-2.21,-2.21,-2.21,-2.21
2025-03-28 10:48:09,-685.402,-679.977,True,5.425,-685.4,24,-685.4,-685.4,-683.38,-683.38,-683.38,-683.38,-683.38,-682.29,-682.29,-682.29,-682.29,-682.29,-681.6,-681.6,-681.6,-681.6,-681.6,-681.06,-681.06,-681.06,-681.06,-680.7,-680.7,-680.7,-680.7,-680.7,-680.7,-680.37,-680.37,-680.37,-680.37,-680.16,-680.16,-680.16,-680.16,-680.16,-680.16,-679.98,-679.98
2025-03-28 10:48:10,-654.622,-651.331,True,3.291,-654.62,25,-653.68,-653.68,-653.68,-653.68,-653.07,-653.07,-653.07,-653.07,-652.6,-652.6,-652.6,-652.6,-652.6,-652.24,-652.24,-652.24,-652.24,-651.95,-651.95,-651.95,-651.95,-651.95,-651.62,-651.62,-651.62,-651.62,-651.62,-651.33,-651.33,-651.33,-651.33,-650.39,-650.39,-650.39,-650.39,-650.39,-7.41,-7.41,-7.41
2025-03-28 10:48:10,-506.402,-494.719,False,11.683,-506.4,1,-506.4,-506.4,-506.4,-506.4,-501.01,-501.01,-501.01,-501.01,-498.41,-498.41,-498.41,-498.41,-498.41,-497.0,-497.0,-497.0,-497.0,-496.17,-496.17,-496.17,-496.17,-496.17,-495.55,-495.55,-495.55,-495.55,-495.55,-495.08,-495.08,-495.08,-495.08,-495.08,-494.72,-494.72,-494.72,-494.72,-316.19,-316.19,-316.19
2025-03-28 10:48:11,-649.197,-647.28,True,1.917,-649.2,2,-648.4,-648.4,-648.4,-648.0,-648.0,-648.0,-648.0,-648.0,-647.75,-647.75,-647.75,-647.75,-647.75,-647.75,-647.57,-647.57,-647.57,-647.57,-647.46,-647.46,-647.46,-647.46,-647.46,-647.46,-647.35,-647.35,-647.35,-647.35,-647.28,-647.28,-647.28,-647.28,-647.28,-98.85,-98.85,-98.85,-98.85,-98.85,-0.61
2025-03-28 10:48:11,-694.191,-691.732,True,2.459,-694.19,3,-692.93,-692.93,-692.93,-692.93,-692.56,-692.56,-692.56,-692.56,-692.27,-692.27,-692.27,-692.27,-692.27,-692.27,-692.06,-692.06,-692.06,-692.06,-692.06,-691.88,-691.88,-691.88,-691.88,-691.73,-691.73,-691.73,-691.73,-691.73,-59.17,-59.17,-59.17,-59.17,-59.17,-1.56,-1.56,-1.56,-1.56,-3.0,-3.0
2025-03-28 10:48:12,-652.199,-646.123,True,6.076,-652.2,4,-648.4,-648.4,-648.4,-648.4,-648.4,-647.86,-647.86,-647.86,-647.86,-647.39,-647.39,-647.39,-647.39,-647.39,-647.03,-647.03,-647.03,-647.03,-647.03,-646.67,-646.67,-646.67,-646.67,-646.38,-646.38,-646.38,-646.38,-646.38,-646.12,-646.12,-646.12,-646.12,-646.12,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-28 10:48:12,-643.772,-638.708,True,5.064,-643.77,5,-642.0,-642.0,-642.0,-642.0,-642.0,-641.31,-641.31,-641.31,-641.31,-640.77,-640.77,-640.77,-640.77,-640.77,-640.77,-640.3,-640.3,-640.3,-640.3,-640.3,-640.3,-639.87,-639.87,-639.43,-639.43,-639.43,-639.43,-639.43,-639.43,-639.07,-639.07,-639.07,-639.07,-638.71,-638.71,-638.71,-638.71,-638.71,-638.71
2025-03-28 10:48:13,-681.388,-677.951,True,3.436,-681.39,6,-679.33,-679.33,-679.33,-679.33,-679.33,-678.96,-678.96,-678.96,-678.96,-678.96,-678.96,-678.67,-678.67,-678.67,-678.67,-678.46,-678.46,-678.46,-678.46,-678.46,-678.28,-678.28,-678.28,-678.1,-678.1,-678.1,-678.1,-678.1,-678.1,-677.95,-677.95,-677.95,-677.95,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89
2025-03-28 10:48:13,-680.375,-675.347,True,5.027,-680.37,7,-680.37,-678.02,-678.02,-678.02,-678.02,-678.02,-676.97,-676.97,-676.97,-676.97,-676.97,-676.32,-676.32,-676.32,-676.32,-676.32,-676.0,-676.0,-676.0,-676.0,-675.78,-675.78,-675.78,-675.78,-675.78,-675.6,-675.6,-675.6,-675.6,-675.6,-675.46,-675.46,-675.46,-675.46,-675.46,-675.35,-675.35,-675.35,-675.35
2025-03-28 10:48:13,-646.412,-641.204,True,5.208,-646.41,8,-644.86,-644.1,-644.1,-644.1,-644.1,-644.1,-643.48,-643.48,-643.48,-643.48,-642.98,-642.98,-642.98,-642.98,-642.98,-642.98,-642.51,-642.51,-642.51,-642.51,-642.04,-642.04,-642.04,-642.04,-642.04,-642.04,-641.64,-641.64,-641.64,-641.64,-641.2,-641.2,-641.2,-641.2,-1.63,-1.63,-1.63,-1.63,-1.63
2025-03-28 10:48:14,-652.742,-648.98,True,3.762,-652.74,10,-649.96,-649.96,-649.96,-649.63,-649.63,-649.63,-649.45,-649.45,-649.45,-649.45,-649.45,-649.45,-649.31,-649.31,-649.31,-649.31,-649.2,-649.2,-649.2,-649.12,-649.12,-649.12,-649.12,-649.12,-649.05,-649.05,-649.05,-648.98,-648.98,-648.98,-648.98,-175.31,-175.31,-175.31,0.0,0.0,0.0,0.0,0.0
2025-03-28 10:48:15,-640.408,-638.021,True,2.387,-640.41,11,-639.21,-639.21,-639.21,-638.89,-638.89,-638.89,-638.89,-638.89,-638.89,-638.71,-638.71,-638.71,-638.56,-638.56,-638.56,-638.56,-638.42,-638.42,-638.42,-638.42,-638.27,-638.27,-638.27,-638.27,-638.2,-638.2,-638.2,-638.13,-638.13,-638.13,-638.13,-638.02,-638.02,-638.02,-638.02,-638.02,-339.16,-339.16,-339.16
2025-03-28 10:48:15,-649.884,-644.821,True,5.064,-649.88,12,-648.55,-648.55,-648.37,-648.37,-648.37,-648.37,-648.22,-648.22,-648.22,-648.22,-648.08,-648.08,-648.08,-648.08,-647.97,-647.97,-647.97,-647.97,-647.97,-647.86,-647.86,-647.86,-647.86,-647.79,-647.79,-647.79,-647.71,-647.71,-647.71,-647.71,-647.71,-642.9,-642.9,-642.9,-0.61,-0.61,-0.61,-0.61,-1.27
2025-03-28 10:48:16,-675.203,-671.152,True,4.051,-675.2,13,-673.65,-673.65,-673.65,-673.1,-673.1,-673.1,-673.1,-672.74,-672.74,-672.74,-672.42,-672.42,-672.42,-672.42,-672.13,-672.13,-672.13,-672.13,-672.13,-671.88,-671.88,-671.88,-671.88,-671.66,-671.66,-671.66,-671.66,-671.37,-671.37,-671.37,-671.37,-671.15,-671.15,-671.15,-671.15,-670.93,-670.93,-670.93,-0.25
2025-03-28 10:48:17,-556.641,-552.915,False,3.725,-556.64,14,-555.3,-554.69,-554.69,-554.69,-554.29,-554.29,-554.29,-554.29,-554.29,-553.93,-553.93,-553.93,-553.93,-553.64,-553.64,-553.64,-553.64,-553.31,-553.31,-553.31,-553.31,-553.1,-553.1,-553.1,-553.1,-552.92,-552.92,-552.92,-552.92,-552.92,-552.77,-552.77,-0.07,-0.07,-0.07,-0.07,-0.07,-0.4,-0.4
2025-03-28 10:48:17,-652.489,-650.933,True,1.555,-652.49,15,-652.49,-651.98,-651.98,-651.98,-651.98,-651.98,-651.69,-651.69,-651.69,-651.69,-651.51,-651.51,-651.51,-651.33,-651.33,-651.33,-651.33,-651.22,-651.22,-651.22,-651.22,-651.15,-651.15,-651.15,-651.15,-651.08,-651.08,-651.08,-651.08,-651.08,-651.01,-651.01,-651.01,-651.01,-650.93,-650.93,-650.93,-650.93,-0.94
2025-03-28 10:48:17,-672.418,-670.645,True,1.772,-672.42,16,-671.59,-671.3,-671.3,-671.3,-671.12,-671.12,-671.12,-671.12,-671.01,-671.01,-671.01,-671.01,-671.01,-670.9,-670.9,-670.83,-670.83,-670.83,-670.83,-670.83,-670.83,-670.75,-670.75,-670.75,-670.68,-670.68,-670.68,-670.68,-670.65,-670.65,-670.65,-670.65,-3.33,-3.33,-3.33,-3.33,-4.38,-4.38,-4.38
2025-03-28 10:48:18,-657.263,-655.671,True,1.591,-657.26,17,-657.26,-656.76,-656.76,-656.76,-656.5,-656.5,-656.5,-656.5,-656.25,-656.25,-656.25,-656.25,-656.25,-656.14,-656.14,-656.14,-656.14,-656.0,-656.0,-656.0,-656.0,-655.89,-655.89,-655.89,-655.89,-655.82,-655.82,-655.82,-655.74,-655.74,-655.74,-655.74,-655.67,-655.67,-655.67,-655.67,0.0,0.0,0.0
2025-03-28 10:48:25,-690.032,-682.943,True,7.089,-690.03,7,-690.03,-685.98,-685.98,-685.98,-685.98,-685.98,-684.75,-684.75,-684.75,-684.75,-684.75,-684.1,-684.1,-684.1,-684.1,-684.1,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12
2025-03-28 10:48:25,-690.032,-682.943,True,7.089,-690.03,7,-690.03,-685.98,-685.98,-685.98,-685.98,-685.98,-684.75,-684.75,-684.75,-684.75,-684.75,-684.1,-684.1,-684.1,-684.1,-684.1,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12
2025-03-28 10:48:25,-690.032,-682.943,True,7.089,-690.03,7,-690.03,-685.98,-685.98,-685.98,-685.98,-685.98,-684.75,-684.75,-684.75,-684.75,-684.75,-684.1,-684.1,-684.1,-684.1,-684.1,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12
2025-03-28 10:48:25,-690.032,-682.943,True,7.089,-690.03,7,-690.03,-685.98,-685.98,-685.98,-685.98,-685.98,-684.75,-684.75,-684.75,-684.75,-684.75,-684.1,-684.1,-684.1,-684.1,-684.1,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12
2025-03-28 10:48:25,-690.032,-682.943,True,7.089,-690.03,7,-690.03,-685.98,-685.98,-685.98,-685.98,-685.98,-684.75,-684.75,-684.75,-684.75,-684.75,-684.1,-684.1,-684.1,-684.1,-684.1,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12
2025-03-28 10:48:25,-690.032,-682.943,True,7.089,-690.03,7,-690.03,-685.98,-685.98,-685.98,-685.98,-685.98,-684.75,-684.75,-684.75,-684.75,-684.75,-684.1,-684.1,-684.1,-684.1,-684.1,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12
2025-03-28 10:48:25,-690.032,-682.943,True,7.089,-690.03,7,-690.03,-685.98,-685.98,-685.98,-685.98,-685.98,-684.75,-684.75,-684.75,-684.75,-684.75,-684.1,-684.1,-684.1,-684.1,-684.1,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12
2025-03-28 10:48:25,-690.032,-682.943,True,7.089,-690.03,7,-690.03,-685.98,-685.98,-685.98,-685.98,-685.98,-684.75,-684.75,-684.75,-684.75,-684.75,-684.1,-684.1,-684.1,-684.1,-684.1,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12
2025-03-28 10:48:26,-690.032,-682.943,True,7.089,-690.03,7,-690.03,-685.98,-685.98,-685.98,-685.98,-685.98,-684.75,-684.75,-684.75,-684.75,-684.75,-684.1,-684.1,-684.1,-684.1,-684.1,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12,-1.12
2025-03-28 10:48:27,-655.093,-649.848,True,5.245,-655.09,10,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99
2025-03-28 10:48:27,-635.634,-634.151,True,1.483,-328.02,11,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04
2025-03-28 10:48:28,-642.795,-641.385,True,1.411,-1.45,12,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45,-1.45
2025-03-28 10:48:28,-670.609,-667.716,True,2.894,-1.41,13,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41
2025-03-28 10:48:29,-569.661,-565.321,False,4.34,-0.11,14,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11
2025-03-28 10:48:29,-655.527,-653.646,True,1.881,-1.63,15,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63
2025-03-28 10:48:30,-663.231,-660.952,True,2.279,-27.6,16,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6,-27.6
2025-03-28 10:48:30,-658.782,-656.793,True,1.989,-656.79,17,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79,-656.79
2025-03-28 10:48:31,-697.88,-693.106,True,4.774,-693.21,18,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21,-693.21
2025-03-28 10:48:31,-671.73,-668.837,True,2.894,-669.09,19,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09,-669.09
2025-03-28 10:48:32,-694.372,-690.755,True,3.617,-691.48,20,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48,-691.48
2025-03-28 10:48:32,-0.253,-0.217,False,0.036,-0.29,21,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29
2025-03-28 10:48:33,-676.215,-672.418,True,3.798,-673.18,22,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18,-673.18
2025-03-28 10:48:33,-698.495,-696.542,True,1.953,-697.81,23,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.81,-697.41
2025-03-28 10:48:34,-672.779,-668.62,True,4.159,-672.78,24,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78,-672.78
2025-03-28 10:48:34,-660.373,-653.935,True,6.438,-660.37,25,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37
2025-03-28 10:48:35,-517.397,-499.964,False,17.433,-504.92,1,-504.92,-504.92,-504.92,-504.92,-503.0,-503.0,-503.0,-503.0,-503.0,-501.88,-501.88,-501.88,-501.88,-501.19,-501.19,-501.19,-501.19,-501.19,-500.69,-500.69,-500.69,-500.69,-500.69,-500.69,-500.69,-500.29,-500.29,-500.29,-500.29,-499.96,-499.96,-499.96,-499.96,-2.28,-2.28,-2.28,-2.28,-2.28,-4.45
2025-03-28 10:48:35,-652.886,-649.414,True,3.472,-650.93,2,-650.93,-650.93,-650.93,-650.93,-650.93,-650.35,-650.35,-650.35,-650.35,-650.03,-650.03,-650.03,-650.03,-650.03,-650.03,-649.81,-649.81,-649.81,-649.81,-649.67,-649.67,-649.67,-649.67,-649.67,-649.67,-649.56,-649.56,-649.56,-649.56,-649.49,-649.49,-649.49,-649.49,-649.41,-649.41,-649.41,-649.41,-649.41,-0.58
2025-03-28 10:48:36,-687.97,-684.679,True,3.291,-687.97,3,-686.2,-686.2,-686.2,-686.2,-686.2,-685.8,-685.8,-685.8,-685.8,-685.8,-685.47,-685.47,-685.47,-685.47,-685.47,-685.22,-685.22,-685.22,-685.22,-685.22,-685.0,-685.0,-685.0,-685.0,-684.86,-684.86,-684.86,-684.86,-684.68,-684.68,-684.68,-684.68,-684.68,-684.68,-0.58,-0.58,-0.58,-0.58,-0.83
2025-03-28 10:48:36,-647.389,-643.699,True,3.689,-647.39,4,-647.39,-646.23,-646.23,-646.23,-646.23,-646.23,-645.58,-645.58,-645.58,-645.58,-645.04,-645.04,-645.04,-645.04,-645.04,-645.04,-644.64,-644.64,-644.64,-644.64,-644.24,-644.24,-644.24,-644.24,-643.95,-643.95,-643.95,-643.95,-643.7,-643.7,-643.7,-643.7,-643.7,-643.7,-643.45,-643.45,-643.45,-643.45,-643.45
2025-03-28 10:48:36,-646.376,-642.65,True,3.725,-646.38,5,-645.47,-645.47,-644.86,-644.86,-644.86,-644.86,-644.35,-644.35,-644.35,-644.35,-643.88,-643.88,-643.88,-643.88,-643.88,-643.88,-643.45,-643.45,-643.45,-643.45,-643.08,-643.08,-643.08,-643.08,-643.08,-643.08,-642.65,-642.65,-642.65,-642.65,-640.99,-640.99,-640.99,-640.99,-640.99,-0.18,-0.18,-0.18,-0.18
2025-03-28 10:48:37,-680.99,-678.783,True,2.206,-680.99,6,-680.99,-680.99,-680.3,-680.3,-680.3,-680.3,-679.9,-679.9,-679.9,-679.9,-679.58,-679.58,-679.58,-679.58,-679.58,-679.58,-679.33,-679.33,-679.33,-679.33,-679.14,-679.14,-679.14,-679.14,-679.14,-679.14,-678.96,-678.96,-678.96,-678.96,-678.78,-678.78,-678.78,-678.78,-678.78,-529.12,-529.12,-529.12,-529.12
2025-03-28 10:48:37,-680.736,-677.156,True,3.581,-680.74,7,-679.18,-678.39,-678.39,-678.39,-678.39,-678.39,-677.92,-677.92,-677.92,-677.92,-677.92,-677.66,-677.66,-677.66,-677.66,-677.66,-677.45,-677.45,-677.45,-677.45,-677.45,-677.3,-677.3,-677.3,-677.3,-677.16,-677.16,-677.16,-677.16,-677.16,-677.16,-167.5,-167.5,-167.5,-167.5,-1.88,-1.88,-1.88,-1.88
2025-03-28 10:48:38,-632.885,-629.196,True,3.689,-632.88,8,-632.88,-632.88,-632.88,-631.98,-631.98,-631.98,-631.98,-631.37,-631.37,-631.37,-631.37,-631.37,-631.37,-630.86,-630.86,-630.86,-630.86,-630.39,-630.39,-630.39,-630.39,-629.99,-629.99,-629.99,-629.99,-629.99,-629.99,-629.56,-629.56,-629.56,-629.56,-629.2,-629.2,-629.2,-629.2,-629.2,-46.66,-46.66,-46.66
2025-03-28 10:48:39,-653.501,-650.825,True,2.676,-653.5,10,-652.2,-652.2,-652.2,-652.2,-651.66,-651.66,-651.66,-651.66,-651.4,-651.4,-651.4,-651.4,-651.22,-651.22,-651.22,-651.22,-651.22,-651.11,-651.11,-651.11,-651.11,-651.01,-651.01,-651.01,-651.01,-650.93,-650.93,-650.93,-650.9,-650.9,-650.9,-650.9,-650.9,-650.82,-650.82,-650.82,-0.14,-0.14,-0.14
2025-03-28 10:48:39,-634.295,-632.559,True,1.736,-634.3,11,-633.36,-633.36,-633.17,-633.17,-633.17,-633.17,-633.17,-633.07,-633.07,-633.07,-633.07,-632.96,-632.96,-632.96,-632.96,-632.85,-632.85,-632.85,-632.85,-632.74,-632.74,-632.74,-632.74,-632.67,-632.67,-632.67,-632.67,-632.67,-632.56,-632.56,-632.56,-632.56,-0.22,-0.22,-0.22,0.0,0.0,0.0,0.0
2025-03-28 10:48:40,-644.386,-642.831,True,1.555,-644.39,12,-643.84,-643.84,-643.84,-643.84,-643.59,-643.59,-643.59,-643.41,-643.41,-643.41,-643.41,-643.41,-643.27,-643.27,-643.27,-643.16,-643.16,-643.16,-643.16,-643.05,-643.05,-643.05,-643.05,-642.94,-642.94,-642.94,-642.94,-642.94,-642.87,-642.87,-642.87,-642.87,-642.83,-642.83,-642.83,-642.83,-7.34,-7.34,-7.34
2025-03-28 10:48:40,-666.667,-663.484,True,3.183,-666.67,13,-665.44,-665.44,-665.08,-665.08,-665.08,-665.08,-664.75,-664.75,-664.75,-664.75,-664.75,-664.46,-664.46,-664.21,-664.21,-664.21,-664.21,-664.21,-664.21,-663.95,-663.95,-663.95,-663.74,-663.74,-663.74,-663.74,-663.48,-663.48,-663.48,-663.48,-56.97,-56.97,-56.97,-56.97,0.0,0.0,0.0,-1.7,-1.7
